ID,NU_NOTA_LC
2060,446.5485376697384
2061,510.7043907504304
2062,596.8646261345307
2063,502.4056500233956
2064,582.8430929192463
2065,620.4736243944483
2066,438.8975541264042
2067,484.54842725228724
2068,524.7168954606904
2069,464.7721589782086
2070,528.1108586717816
2071,532.999897309602
2072,449.77626077731566
2073,450.4482558951573
2074,567.2960013054878
2075,460.029420860984
2076,533.6819819821185
2077,546.6642149715567
2078,511.5818598306748
2079,566.7528508023116
2080,562.096919763183
2081,544.4991278596798
2082,528.4185080081737
2083,500.78913290228655
2084,519.9834017306407
2085,555.8006503486905
2086,527.0713371756702
2087,489.9552368223994
2088,510.7056105741679
2089,530.4758039695254
2090,620.5254785606062
2091,450.9632267740912
2092,529.333004563709
2093,537.8154825253772
2094,622.9818841995896
2095,577.5032262878725
2096,645.448422505984
2097,457.5268374236547
2098,557.1167042050256
2099,546.5491636001018
2100,567.9463904965178
2101,608.3394973925264
2102,450.1013300139235
2103,448.40788426403975
2104,451.7635009931667
2105,536.9246019145455
2106,606.3542734199191
2107,567.8316114239612
2108,530.6328010049554
2109,545.9581365642695
2110,507.72756031299474
2111,482.9815485038683
2112,478.34446375408413
2113,444.81129979142713
2114,577.9364218063724
2115,573.1858840101575
2116,586.1213976204237
2117,457.22736587083745
2118,576.1527374485709
2119,626.4087005066336
2120,590.0561174363544
2121,612.7413895356641
2122,451.506399135654
2123,462.643166065978
2124,581.4518085746116
2125,589.7476076280132
2126,474.8317230542686
2127,529.0628854143768
2128,566.8454474841311
2129,445.12729932763875
2130,597.3671857482234
2131,527.0293723436126
2132,507.06096138279855
2133,584.1236055413937
2134,533.9412046803492
2135,445.35373971639666
2136,492.2397495308722
2137,486.7110588928451
2138,471.4167183826074
2139,501.51991638190015
2140,566.0367208304185
2141,539.4170202028583
2142,626.5984085021003
2143,575.8527536051399
2144,452.93051742114716
2145,583.5144281089566
2146,451.93693842385505
2147,488.8278609076114
2148,544.9899770423789
2149,610.3159617572888
2150,499.2912175393376
2151,474.115132460837
2152,573.508761626115
2153,607.2248047135671
2154,635.154787131288
2155,645.5653125237669
2156,485.66359770009035
2157,563.8705658495353
2158,632.0012820748216
2159,462.373683842784
2160,440.65067833216455
2161,624.3720162125761
2162,497.303809255287
2163,508.2935873045562
2164,611.5950037621386
2165,529.642676033997
2166,526.2296331034264
2167,487.5342316283215
2168,462.24028087802054
2169,519.7053248732637
2170,470.5281912688003
2171,463.69664387572954
2172,519.7503548479613
2173,558.6906769432467
2174,532.4632048566488
2175,559.7633247942987
2176,450.6924753197524
2177,503.82749337393113
2178,512.5614267132231
2179,575.8274138042801
2180,519.2074384818866
2181,589.9494226788973
2182,584.8516245932376
2183,507.31996549516896
2184,505.4751956345054
2185,510.42160035061494
2186,509.1203612779856
2187,509.94322418831376
2188,478.67234973013
2189,507.5360335324374
2190,487.8736937936185
2191,531.2524654811325
2192,467.3455530285977
2193,613.2208510026735
2194,522.6807194181796
2195,513.5002798778945
2196,487.92877934827345
2197,512.3486652043492
2198,521.5590084314541
2199,608.086326576316
2200,505.28005451963196
2201,496.23533007899937
2202,532.202904092228
2203,448.4391246981583
2204,661.1981261900465
2205,594.0243839490391
2206,456.3474421474984
2207,630.4874441861172
2208,485.7167592144862
2209,541.8337456405837
2210,574.2862130743225
2211,465.1224612868041
2212,431.90180399757895
2213,463.41784813034195
2214,455.0344230374052
2215,610.6443520199979
2216,498.91383116197335
2217,495.25826006944226
2218,515.7059314440029
2219,551.8443941805949
2220,430.5740210686407
2221,656.3328782792918
2222,459.1453769109403
2223,479.1980460444317
2224,578.1228921841117
2225,499.85110461506304
2226,594.2487528153972
2227,480.84295550719474
2228,574.4061538676723
2229,449.93555575664107
2230,507.49430249736713
2231,530.9125023195301
2232,622.336340954815
2233,536.3962452359902
2234,586.6968010647253
2235,536.8526257245248
2236,466.45199043218656
2237,551.1623085078488
2238,480.7678020641463
2239,571.25165796119
2240,567.1807637848989
2241,578.9036059499555
2242,524.2223804217468
2243,511.32772360679536
2244,533.5580855192676
2245,483.1124653551553
2246,604.6509334737398
2247,626.0326774538584
2248,486.73295403448043
2249,501.0919594714153
2250,452.61742779008637
2251,622.1510260363408
2252,627.342817538934
2253,478.7712519049564
2254,529.2738417716143
2255,487.4882715450308
2256,503.34746104419685
2257,617.1037645434507
2258,590.6698326853367
2259,454.3717586638272
2260,488.32226777526114
2261,618.5574671117522
2262,589.2382777469589
2263,525.257388921944
2264,649.7610370598742
2265,452.24787220131634
2266,573.0252601719262
2267,501.9279846935827
2268,552.8371460403033
2269,567.3131509971192
2270,531.9716676054056
2271,487.398011850519
2272,629.8725415371562
2273,456.8229235874513
2274,472.62089256436013
2275,576.8601961432837
2276,453.79099541644894
2277,441.42865596454317
2278,444.1974463458854
2279,511.5952024869834
2280,601.349272368554
2281,554.365299857136
2282,494.3027619554533
2283,564.1217705994842
2284,510.87191795329886
2285,540.1408005654189
2286,605.0501629823628
2287,577.7464396567913
2288,468.6552221027291
2289,473.4471110783144
2290,665.7466257995892
2291,489.0324640225777
2292,528.4728757383774
2293,554.1648680121646
2294,501.89455306222925
2295,451.9479529477815
2296,561.5832981416258
2297,526.0144589793606
2298,461.9511622578189
2299,463.8138141649954
2300,453.8868892068157
2301,460.41835466702616
2302,535.6838395332207
2303,557.1735217104925
2304,547.8536163173868
2305,500.3106568450184
2306,457.9719923117043
2307,460.10341139175927
2308,550.0971021852337
2309,523.3565544722237
2310,542.6345769710016
2311,525.0727885989855
2312,535.1814648900003
2313,476.5643294627102
2314,443.48837669061527
2315,485.8153018554908
2316,447.761767150111
2317,513.0386228955782
2318,504.40108924639225
2319,606.9200540923579
2320,556.8417157076426
2321,598.9910215661045
2322,521.1547555969586
2323,533.4128721748152
2324,601.8050936476105
2325,563.2539960871999
2326,505.0580815788045
2327,666.1641644709795
2328,466.93579505463674
2329,472.3112864467325
2330,649.3774734906359
2331,568.8560619420585
2332,456.8697336593611
2333,672.0158653359094
2334,604.0919819795595
2335,442.30263131184734
2336,430.6923124588543
2337,555.4930946009905
2338,490.00039867602686
2339,514.7698053875372
2340,474.0899998151416
2341,508.8080752106331
2342,616.4953640561012
2343,521.0751937652423
2344,602.7249847664189
2345,605.8299558628487
2346,493.7577268104312
2347,558.0355739248719
2348,458.94608688378463
2349,501.07424795048894
2350,510.3126491445726
2351,444.55796040279995
2352,573.4105215905267
2353,512.0628719289283
2354,567.9973364857148
2355,457.89262109430837
2356,553.0083487805413
2357,452.96460633569114
2358,603.5692209443902
2359,434.00927588014906
2360,482.8512413152998
2361,570.606330333884
2362,518.8707878443101
2363,507.72645234032893
2364,458.56773916731936
2365,504.35585626411387
2366,489.7127292248163
2367,505.7220432329032
2368,545.7965583939792
2369,519.315806179055
2370,502.56559081047396
2371,448.13512745535553
2372,510.0985466230812
2373,569.291349272144
2374,525.7261455555272
2375,598.8456436275391
2376,469.57352539135417
2377,577.4946341445144
2378,540.1873750575825
2379,496.2784472271326
2380,518.3364148536874
2381,508.4589779634223
2382,571.3593325202426
2383,522.5319571543484
2384,478.99090886281374
2385,521.8251482260639
2386,437.2642321654264
2387,574.5830889978398
2388,465.9780486671427
2389,502.8053125846668
2390,545.7909523213464
2391,573.4571911809594
2392,462.8031417417169
2393,574.4624928776004
2394,633.7494951228327
2395,556.106424957124
2396,503.22227200508524
2397,485.02964813463876
2398,518.7783800004539
2399,503.00356265348404
2400,453.61701370550725
2401,439.7413487942253
2402,542.466486718662
2403,622.4225935959599
2404,456.1719856542482
2405,554.3730184713796
2406,606.0496819799879
2407,588.7531793787107
2408,461.77645520851814
2409,465.78694916245905
2410,503.92272578426645
2411,515.787378614368
2412,530.0282999332105
2413,504.18394382554123
2414,556.2156064088938
2415,567.7475128793543
2416,485.7306541254703
2417,544.6656437028023
2418,493.7572966335831
2419,483.7490821665499
2420,502.62057202061646
2421,553.6600282112607
2422,496.56953748075534
2423,477.52367619788293
2424,509.11160720100094
2425,510.78581028484984
2426,465.15410400987673
2427,469.5300919653382
2428,578.6346417567726
2429,589.0095282369148
2430,565.5190342038585
2431,486.0826190515705
2432,542.3162304889281
2433,510.3481933763075
2434,447.66962939902595
2435,503.9817380085629
2436,471.1877614869685
2437,502.1348541332922
2438,606.8838645976714
2439,610.1959960724024
2440,572.6138810881362
2441,626.7333664965637
2442,464.1850177184488
2443,496.4964876962008
2444,580.342993952323
2445,467.0471163067309
2446,507.4544306289757
2447,501.8672098001281
2448,437.1785759250488
2449,652.5075455411276
2450,486.87697747659684
2451,489.09589475005146
2452,554.9341664452963
2453,451.8101836079597
2454,624.7034330641654
2455,595.1428453338846
2456,466.1147079114531
2457,554.9992845821372
2458,499.99133271781807
2459,451.1390331936936
2460,435.12755453723196
2461,455.34302234206854
2462,460.43243802540286
2463,502.5319437878979
2464,505.15977873263597
2465,510.4474310877992
2466,511.58313849943886
2467,592.4225568277249
2468,530.8185694602502
2469,530.9237038032115
2470,532.9826745864974
2471,590.4562304510482
2472,445.7459296271918
2473,469.91033606077514
2474,648.6813637915386
2475,459.3418538626915
2476,514.4225521672514
2477,525.9865224604896
2478,511.17202697812087
2479,436.33658777649777
2480,446.7211125156664
2481,482.3872843694456
2482,463.8454499918651
2483,479.3818033429599
2484,572.9455193030504
2485,521.5549188791593
2486,498.60745494996263
2487,545.6803272033068
2488,548.0739335910642
2489,455.59646490212083
2490,540.6464638447483
2491,468.19515654560956
2492,589.1803763459852
2493,480.39114314558685
2494,518.7322196833138
2495,558.5236607121368
2496,454.29696241464455
2497,567.4280864198872
2498,584.9975397384684
2499,609.6433862178736
2500,560.2613223094336
2501,542.3568853148056
2502,485.6109702272775
2503,535.5051189036532
2504,509.78646311397694
2505,585.3912851163989
2506,492.7880964073827
2507,586.0723072118055
2508,495.4063525853378
2509,477.97376654219573
2510,497.5356600866948
2511,537.0395619760671
2512,492.50028192340164
2513,492.0969125791153
2514,519.5646613323456
2515,498.38132709441203
2516,529.339036047714
2517,512.70913629259
2518,504.41235227459185
2519,567.9309910981502
2520,581.0853544096374
2521,499.46615052565886
2522,610.5098766551728
2523,463.92748504634454
2524,598.9694177433047
2525,456.72068453608546
2526,501.49419740977186
2527,567.3777704919022
2528,602.0463028227977
2529,486.756766899722
2530,575.2695747706751
2531,503.7976342553077
2532,599.0650738052906
2533,611.1356726808167
2534,500.6224600317621
2535,499.23093989969755
2536,470.8426822372777
2537,626.7615432431085
2538,622.918117130049
2539,447.91854330424803
2540,471.80761353859515
2541,567.8276394782647
2542,572.0130642245052
2543,453.27093485595697
2544,525.5714552172213
2545,609.7558388159506
2546,506.47438234166293
2547,671.8095376221411
2548,574.1842352974255
2549,585.7041013163845
2550,594.0026682067661
2551,571.3556567848469
2552,534.3274331335389
2553,528.5078220886866
2554,622.6457512040795
2555,447.8057045978333
2556,449.2798304082194
2557,549.1106563771439
2558,601.0028903680878
2559,519.1503040281707
2560,565.177328590339
2561,636.9884183793446
2562,455.2567886023397
2563,587.5373109832572
2564,571.2840370975031
2565,450.1855607105091
2566,508.4290918222363
2567,535.9497865149594
2568,578.2517605874233
2569,494.2098520149681
2570,459.0875163841881
2571,515.9718523146349
2572,435.5183224790791
2573,456.52850712037895
2574,631.5764768635398
2575,484.0538130012792
2576,631.4003502939373
2577,609.2516246573065
2578,494.9894490464989
2579,474.21523616458416
2580,448.5964241581601
2581,577.391585143332
2582,486.6365709546896
2583,485.68653303840006
2584,592.3539995610663
2585,474.25291883935813
2586,519.9553840575716
2587,481.85512845094405
2588,466.83198919250106
2589,558.3657187021723
2590,549.846867966753
2591,577.7020822796214
2592,473.1047303444858
2593,455.56954756680886
2594,497.1442794587507
2595,512.4128075156525
2596,539.0709944064307
2597,445.0896691270038
2598,500.8947766454405
2599,587.8721515918398
2600,475.0898467820019
2601,503.60815453850694
2602,456.70608713018873
2603,451.6822854160785
2604,525.3917097347388
2605,570.7338839419755
2606,578.0495761073036
2607,522.1179221239812
2608,453.7736427749055
2609,544.9568052209233
2610,531.5213873703744
2611,515.0597111552956
2612,582.048330384274
2613,459.607869090496
2614,485.1073628950578
2615,519.6689122746764
2616,488.672779842508
2617,476.34265735902716
2618,529.4318799281488
2619,569.9487287787642
2620,489.157015438083
2621,524.8920677250505
2622,460.06041070982417
2623,586.9639563926326
2624,474.96615075297547
2625,464.2614172913
2626,504.2253723982382
2627,536.8188604924643
2628,517.3937119412411
2629,590.1361285700071
2630,592.034122178329
2631,511.4840258272198
2632,417.04505799626173
2633,471.62214836947715
2634,569.8763724031351
2635,535.5899566097256
2636,558.4922959359739
2637,604.8423154199315
2638,524.6737597193943
2639,551.6816553920194
2640,482.5975223570685
2641,646.3500837619786
2642,449.11622832583527
2643,590.7776059340067
2644,478.1206230421113
2645,460.1344757295845
2646,652.9741732037295
2647,490.2859216792405
2648,513.9921891475748
2649,448.2631360430414
2650,583.2014381689095
2651,486.37495574585824
2652,499.0646633619764
2653,581.2571969947358
2654,476.7863773747334
2655,509.64098207448063
2656,591.7180112335568
2657,513.1898722799322
2658,555.4559035955931
2659,470.52755782398276
2660,502.7747568578701
2661,632.4417787911248
2662,649.943941535114
2663,454.61242739556025
2664,623.7575539339674
2665,615.2933562299586
2666,431.8373444690227
2667,459.5690913485217
2668,557.1841964186389
2669,494.8692623188472
2670,449.0641620789711
2671,544.9524630052834
2672,568.8120982265228
2673,458.71568521561477
2674,531.6605622743984
2675,488.99652561500494
2676,552.5551002183967
2677,521.2622922563107
2678,521.5236320598974
2679,568.0357990131434
2680,581.7485203684366
2681,436.62800702841025
2682,491.7336587191868
2683,515.9478676093196
2684,470.4350238387696
2685,563.987252775645
2686,613.5653615254814
2687,497.70403243386437
2688,540.9303845534124
2689,456.18582715242644
2690,623.3013659012041
2691,550.5142288387744
2692,513.3257354942585
2693,551.8798083181533
2694,591.6365552455611
2695,543.2336992297927
2696,514.0629118577568
2697,546.9403247346818
2698,478.0227565903464
2699,639.1652735841357
2700,511.85490382915344
2701,467.01812974650784
2702,491.31437710863304
2703,494.88722838702216
2704,456.4636797641399
2705,533.5429318066697
2706,503.5894987777891
2707,475.99659399896103
2708,552.226479145033
2709,593.1223354432661
2710,501.6128596243154
2711,600.6214794611166
2712,514.6705076805172
2713,583.9065157130208
2714,553.9814351656083
2715,534.024160533178
2716,471.08306675894625
2717,449.80784231448354
2718,477.77730284473444
2719,477.3798147772384
2720,574.7204940908968
2721,610.284416443822
2722,596.4193420747357
2723,539.1379034906149
2724,507.1936678752267
2725,526.4755352021351
2726,500.6343843216949
2727,608.9091158015423
2728,471.5243010329985
2729,565.9849620301334
2730,445.7097498960573
2731,666.7404365996086
2732,455.87436564564695
2733,522.5110767571364
2734,507.84539760586057
2735,531.6404201708934
2736,577.0195715375005
2737,531.2367482654666
2738,525.0344371290561
2739,507.3687681003819
2740,500.22392617545364
2741,538.7557066983628
2742,519.5324545034891
2743,469.0909095063891
2744,488.09390830703273
2745,528.052987514687
2746,507.276994960492
2747,581.7604895742522
2748,581.1336563657119
2749,634.346506634705
2750,572.4281734341213
2751,591.1448822213123
2752,628.5221881497682
2753,460.5831351743599
2754,620.9399464476073
2755,519.6940198986372
2756,474.42010285892417
2757,478.529822432342
2758,509.155729760862
2759,580.2888202996414
2760,451.4151638094307
2761,485.7533686922579
2762,608.6287067660222
2763,550.2081075108683
2764,605.1407414296787
2765,500.20995806265194
2766,463.0439403044063
2767,602.8539117820286
2768,562.867528521087
2769,519.894188474469
2770,536.5557698482315
2771,476.38601737443224
2772,444.94788886818174
2773,592.9482999226934
2774,589.0609505344189
2775,460.75419562722584
2776,526.742001935707
2777,568.9004231313202
2778,506.80520683220664
2779,500.82609300072875
2780,609.2527067522046
2781,438.4161169901279
2782,560.2688585175423
2783,447.08402832111597
2784,540.0229053914871
2785,461.0942393988597
2786,468.54591503765965
2787,613.8419335896324
2788,556.7906562409868
2789,438.6853072427582
2790,442.10393061175023
2791,617.7108287635659
2792,587.9474312821371
2793,540.318300419857
2794,440.96372977494207
2795,466.2211081481217
2796,539.5558099713968
2797,559.344319633678
2798,583.2386930143518
2799,482.0714457450748
2800,484.171589456555
2801,451.2952667618054
2802,598.6806149064668
2803,458.56145007078777
2804,451.8481400991578
2805,614.1389321765859
2806,630.2711216756502
2807,607.6918889211663
2808,565.5158110167177
2809,638.2555813275355
2810,574.0577342144924
2811,461.98931652309665
2812,556.5639162032107
2813,471.1313565620818
2814,435.0815226464869
2815,592.932906894616
2816,482.17433195892323
2817,556.2648513735821
2818,623.1932058087117
2819,522.8874206832969
2820,507.16174986390104
2821,520.4813408823212
2822,560.3012668956876
2823,600.3250563254634
2824,571.8819200343041
2825,613.430655156658
2826,449.5133100880137
2827,518.783185009444
2828,554.1102097609185
2829,532.6411075191495
2830,450.8546381520576
2831,592.6106269699823
2832,602.7032831979718
2833,595.8657090995463
2834,636.0715092737323
2835,463.13851925201027
2836,509.93881687037907
2837,535.1060517287706
2838,541.1306239497627
2839,452.9935213870721
2840,478.9053605174505
2841,550.5899965567363
2842,478.3949376129783
2843,532.6203618132945
2844,641.7601633933654
2845,499.2928910347989
2846,477.29858973779665
2847,611.1821474160087
2848,512.3143481901669
2849,583.7636346235544
2850,565.6070684119427
2851,605.1200197022233
2852,624.6967699614393
2853,466.9579326569902
2854,635.3863229525572
2855,570.559412406828
2856,551.9054671740856
2857,527.7867403963919
2858,534.0295716638119
2859,564.445435840566
2860,466.419021412506
2861,499.37569213897893
2862,564.3623495562406
2863,616.6445783255625
2864,447.39529602525613
2865,525.416867701463
2866,465.5040568661808
2867,593.2496399769506
2868,650.317884012212
2869,636.73552825744
2870,501.4654173745439
2871,475.32891623751317
2872,555.1321547063292
2873,478.4004486103153
2874,521.3768351222504
2875,558.9562735240605
2876,514.5650498651935
2877,490.9766521360397
2878,660.828428623351
2879,556.6031280556359
2880,532.0022704741232
2881,492.573539001363
2882,565.1151340246467
2883,491.2716789434297
2884,591.2606559650161
2885,450.66642377037897
2886,602.0532526358085
2887,492.9704569462931
2888,535.6143282577184
2889,622.4038207606931
2890,603.3675857431882
2891,514.8931035235308
2892,508.983660555131
2893,474.59082681693496
2894,477.30908615341053
2895,650.8738325665984
2896,569.7198491131365
2897,569.8217119345605
2898,441.18266679954354
2899,537.9225240430761
2900,523.3952027070274
2901,540.8842731458711
2902,575.9414812780344
2903,482.4058577320924
2904,578.0608234311609
2905,606.0592593911592
2906,544.7255605014411
2907,565.8095202467124
2908,461.324741195913
2909,504.10536665500695
2910,476.075939444723
2911,627.8060197705837
2912,508.19256082392997
2913,627.2557449443066
2914,516.7204861708818
2915,454.79027765893534
2916,570.7863387162113
2917,461.592620642216
2918,517.8918719651128
2919,449.2919389606166
2920,571.2125408531858
2921,511.43019162988486
2922,473.7000874055886
2923,537.7234483653898
2924,503.4198575296695
2925,571.6622517859441
2926,635.9779046032313
2927,553.0953828433566
2928,509.604484014187
2929,577.7355265322913
2930,453.4546741697162
2931,565.9800183565393
2932,569.6321184485645
2933,459.05040856663925
2934,552.5707495478727
2935,498.9797984583237
2936,637.5222042163788
2937,626.7934030189248
2938,445.75738802606475
2939,559.9861050916306
2940,565.9486331897101
2941,598.1963007095295
2942,629.3964902263581
2943,575.8763241462914
2944,493.1582207403886
2945,633.4757319456988
2946,520.0190965719408
2947,581.4179599484825
2948,508.53989893512335
2949,563.4550416137819
2950,626.4845442178878
2951,502.9116701582572
2952,553.808741961169
2953,454.4318455689218
2954,488.9853900749888
2955,454.8357317844236
2956,559.0978648657953
2957,488.5345885263906
2958,614.8208130120343
2959,582.8014440922733
2960,535.2095183070227
2961,645.3070062105926
2962,535.6181265519841
2963,458.1855555460783
2964,484.75896837999494
2965,472.80080301227366
2966,464.62841836641155
2967,507.0697512816051
2968,503.31861094856885
2969,441.9368569007417
2970,555.3095047300518
2971,664.7368616196442
2972,553.9566990772198
2973,529.6196016209635
2974,568.3219532557399
2975,562.4469845788315
2976,553.886180955206
2977,471.03747512733963
2978,590.5096588374062
2979,529.2570992575014
2980,572.8282309179623
2981,621.8268167841455
2982,599.8521386386952
2983,436.2914893732287
2984,467.6460017218892
2985,554.1082098758651
2986,504.12241306984777
2987,448.89867397559476
2988,453.70282858129997
2989,493.83323745876686
2990,544.8197891335117
2991,630.1782977255907
2992,591.5757104144799
2993,537.3805552419132
2994,492.02450051286365
2995,463.7370071424158
2996,619.2934779041118
2997,509.9685361319086
2998,518.5133227038469
2999,573.6620246475185
3000,512.5753800917205
3001,665.4718389353088
3002,518.2307908289757
3003,485.5531054823047
3004,545.2005591002884
3005,496.43568818654717
3006,555.1180474410716
3007,535.0522740478783
3008,538.3226347891809
3009,614.2014861945437
3010,534.1674774031607
3011,637.8270158758805
3012,597.8454558144147
3013,549.8664862927669
3014,659.136696919255
3015,476.0626367927631
3016,553.7327637326605
3017,432.07761763102866
3018,620.8793112195962
3019,538.3524570862879
3020,564.6172821981894
3021,576.3595528540362
3022,480.89557184115637
3023,618.6212882099413
3024,508.0987449231959
3025,551.9817511025722
3026,635.9837214720551
3027,519.9120305981684
3028,500.7718333817121
3029,509.5059666487388
3030,579.0500173288904
3031,457.67513262264384
3032,499.3943000005283
3033,468.0752561057758
3034,499.58272611612426
3035,467.3930156468073
3036,449.3014487888995
3037,481.11612881309634
3038,439.1840312161906
3039,561.0528503183284
3040,502.39405090278944
3041,561.8358923607987
3042,503.4413624105521
3043,473.6791711406626
3044,477.7036040599502
3045,451.8251645069284
3046,470.42553560155346
3047,531.6934265816914
3048,450.51946879720856
3049,449.0782591686837
3050,544.3011516895696
3051,481.5719626437593
3052,480.9444458061856
3053,606.6478498879584
3054,526.667140963044
3055,491.9087394190761
3056,452.68053992990735
3057,551.0969442723988
3058,449.6419550826716
3059,467.2429459883843
3060,536.6972199902569
3061,513.5483327658807
3062,464.7938546540527
3063,459.7575148405626
3064,621.1861355183861
3065,547.8473635696781
3066,579.9245313778239
3067,572.0312403064527
3068,453.07102197858524
3069,537.7000145071532
3070,583.782153118754
3071,536.5815082837148
3072,530.2761139892131
3073,558.1862011218185
3074,551.2558063856242
3075,495.4537119524564
3076,466.5190356383103
3077,569.145631815743
3078,649.0767599122506
3079,563.5600535638931
3080,598.1579644678166
3081,582.2213958355219
3082,566.000857081978
3083,589.66988850622
3084,514.5592097170752
3085,567.2275871186064
3086,464.0422730875375
3087,457.5971819800952
3088,520.9384641240924
3089,456.4377773149422
3090,552.1923528343485
3091,649.3311793643538
3092,459.5123984688121
3093,558.974728569075
3094,599.3194079108363
3095,524.5172501267814
3096,451.95554727282513
3097,529.5987261935079
3098,489.80247718978353
3099,475.1276138673093
3100,508.9536829101112
3101,666.0475210410219
3102,579.283944827698
3103,595.1527170724582
3104,638.8556690530238
3105,522.6830319843687
3106,565.5666943668705
3107,464.3332468368251
3108,542.3507597851789
3109,464.7337167120141
3110,548.2707670845338
3111,555.2141356053202
3112,612.5332933774517
3113,526.4914146437786
3114,467.38978322196357
3115,467.21081304970926
3116,552.8108181953252
3117,591.6228029800349
3118,541.5488878895226
3119,536.2180070644134
3120,480.4984253683525
3121,456.43904829489327
3122,555.5706268816327
3123,584.1401298911236
3124,604.1629328618226
3125,475.7027405399832
3126,483.22396577816903
3127,482.6841966176554
3128,576.3022647849049
3129,478.57211493260326
3130,521.555173384479
3131,452.48070495069317
3132,609.7533332032693
3133,544.3822911169289
3134,480.1661674470033
3135,468.9143663198478
3136,601.3879163320933
3137,637.4747774259824
3138,507.15433845423297
3139,441.4515988118647
3140,436.6367561402207
3141,447.058342545454
3142,616.2752225293401
3143,549.8814771681327
3144,471.7833658711108
3145,501.2868285663173
3146,596.5425564495905
3147,472.29616418158247
3148,578.065898574866
3149,545.6167100234211
3150,464.03205531121506
3151,534.6933116245513
3152,529.7017725576377
3153,499.8854117092754
3154,562.0478019514163
3155,577.4859859427477
3156,603.9383160324583
3157,599.097917135334
3158,573.2121895993831
3159,521.9627632728198
3160,455.8492752644265
3161,633.3205692773862
3162,447.99936791329577
3163,545.3078366557976
3164,542.3311599516317
3165,512.0859186105566
3166,460.0714030538493
3167,441.83166737567984
3168,551.1211905085072
3169,466.587412067935
3170,614.5152221572922
3171,601.2895618792056
3172,444.9725862528598
3173,433.9508460564583
3174,425.87413506550416
3175,479.0545360246084
3176,457.40530278457874
3177,606.6086471718439
3178,592.2119291851436
3179,564.9713381426784
3180,474.646690402345
3181,618.2660949246725
3182,524.0652574371169
3183,617.3959570908836
3184,499.9405668329491
3185,449.3697557054079
3186,600.2027844860049
3187,609.5879430850741
3188,519.0758836170118
3189,539.3553735631488
3190,539.0542051886616
3191,477.5524273001187
3192,592.1084441611924
3193,503.48482748625696
3194,517.4557934357493
3195,645.441576857015
3196,508.5450918598313
3197,454.8903654570306
3198,446.2643935281789
3199,502.6346970101809
3200,580.1072717505452
3201,512.7391513466374
3202,544.519512516336
3203,570.2532918678099
3204,603.3450205300165
3205,585.2943070934031
3206,493.40149654043574
3207,476.5484074112157
3208,548.2307661301071
3209,594.3618185251925
3210,438.9788086523599
3211,600.4431978190153
3212,564.8412838668105
3213,664.2274408871912
3214,599.7958000303541
3215,548.522572249438
3216,509.4740557510006
3217,595.0209029537406
3218,510.2540929300661
3219,511.3759872176139
3220,525.611453084924
3221,539.7135348197878
3222,468.9291398481868
3223,571.2539612067741
3224,590.6269824616824
3225,495.2186788427718
3226,663.0052811635156
3227,543.7958623112357
3228,573.7377327501406
3229,479.5212817256087
3230,479.57952224475633
3231,600.5772213811559
3232,550.9135845199112
3233,449.7346567874723
3234,548.7983427980602
3235,521.5777883508334
3236,576.318588205138
3237,570.7051628961091
3238,530.1525901080599
3239,488.53304509122654
3240,521.272715014961
3241,589.175988769851
3242,472.68800391119447
3243,486.6454862391848
3244,461.6206241552093
3245,494.9696468990829
3246,583.5941580256427
3247,527.4650280921937
3248,577.5983346298242
3249,572.055987396852
3250,459.73770946630594
3251,572.2470494262736
3252,445.4823382333147
3253,557.7150786114796
3254,563.3806705605018
3255,526.8269420980328
3256,559.6304212898682
3257,452.90126798210906
3258,574.32528624208
3259,613.6029800407475
3260,499.80591404474535
3261,593.80194803408
3262,452.2915160496015
3263,556.9046096529495
3264,531.8658106345194
3265,499.9677457579659
3266,631.2722233697863
3267,494.67180013054156
3268,479.24506681670744
3269,594.673217267364
3270,568.4081972982792
3271,486.31458481020303
3272,593.4371162697305
3273,548.5387042993002
3274,495.45350446721847
3275,565.0374681523411
3276,585.1581476840079
3277,565.5048005104334
3278,485.7055279546646
3279,449.90932323110496
3280,574.4183642673785
3281,599.6428382712281
3282,585.5922558988201
3283,446.56648440289115
3284,442.12575295127596
3285,480.7843440985929
3286,539.2389945883168
3287,448.46499751840736
3288,580.1057528640896
3289,524.6435752337661
3290,499.27575760478516
3291,563.0141659654481
3292,471.65252359281675
3293,480.51262351809004
3294,507.7307544119924
3295,509.1567011353117
3296,560.2381783873103
3297,556.3662426550886
3298,465.8361375471099
3299,572.6112653807394
3300,513.8053755768404
3301,460.246848793679
3302,493.5630757202282
3303,482.00322366313
3304,476.9616021550825
3305,624.122237572803
3306,579.7316109445313
3307,524.6968075633497
3308,498.3577893631137
3309,546.062778017304
3310,542.3043417365525
3311,557.455953281927
3312,600.5908128176192
3313,493.0642676319013
3314,661.7263551981828
3315,557.3851912620587
3316,572.0104388080771
3317,581.5127753199222
3318,567.7306893300246
3319,542.3163580675688
3320,570.9444607705866
3321,520.2536853518708
3322,562.1092751734896
3323,577.219442102285
3324,514.9489210817466
3325,560.811046982022
3326,503.1340136411526
3327,582.3333057318049
3328,542.7851478078811
3329,517.3170798730238
3330,498.1954402011138
3331,446.2670288993201
3332,619.9976208854227
3333,522.68890584038
3334,608.6965613548484
3335,540.2254349632665
3336,529.7015019048058
3337,460.859231962318
3338,549.7327157768018
3339,639.3766559282808
3340,560.8958523417929
